Scenario - mult1A.sce
Logfile written - 06/28/2017 12:19:55

Subject	Trial	Event Type	Code	block(str)	triplet(str)	object(str)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
00	341	Picture	t13;6	t13;6			3503519	0	1	8105	1	0	8000	other	0
00	342	Picture	t12;6	t12;6			3513625	0	1	8105	1	0	8000	other	0
00	343	Picture	t3;6	t3;6			3523732	0	1	8105	1	0	8000	other	0
00	344	Picture	t20;4	t20;4			3533838	0	1	8105	1	0	8000	other	0
00	345	Picture	t15;4	t15;4			3543945	0	1	8105	1	0	8000	other	0
00	346	Picture	t7;4	t7;4			3554051	0	1	8105	1	0	8000	other	0
00	347	Picture	t22;8	t22;8			3564157	0	1	8105	1	0	8000	other	0
00	348	Picture	t2;8	t2;8			3574264	0	1	8105	1	0	8000	other	0
00	349	Picture	t16;8	t16;8			3584370	0	1	8105	1	0	8000	other	0
00	350	Picture	t24;3	t24;3			3594477	0	1	8105	1	0	8000	other	0
00	351	Picture	t10;3	t10;3			3604583	0	1	8105	1	0	8000	other	0
00	352	Picture	t19;3	t19;3			3614689	0	1	8105	1	0	8000	other	0
00	353	Picture	t5;1	t5;1			3624796	0	1	8105	1	0	8000	other	0
00	354	Picture	t21;1	t21;1			3634902	0	1	8105	1	0	8000	other	0
00	355	Picture	t18;1	t18;1			3645009	0	1	8105	1	0	8000	other	0
00	356	Picture	t11;7	t11;7			3655115	0	1	8105	1	0	8000	other	0
00	357	Picture	t23;7	t23;7			3665222	0	1	8105	1	0	8000	other	0
00	358	Picture	t17;7	t17;7			3675328	0	1	8105	1	0	8000	other	0
00	359	Picture	t1;5	t1;5			3685434	0	1	8105	1	0	8000	other	0
00	360	Picture	t4;5	t4;5			3695541	0	1	8105	1	0	8000	other	0
00	361	Picture	t9;5	t9;5			3705647	0	1	8105	1	0	8000	other	0
00	362	Picture	t5;1	t5;1			3715754	0	1	8105	1	0	8000	other	0
00	363	Picture	t21;1	t21;1			3725860	0	1	8105	1	0	8000	other	0
00	364	Picture	t18;1	t18;1			3735966	0	1	8105	1	0	8000	other	0
00	365	Picture	t1;5	t1;5			3746073	0	1	8105	1	0	8000	other	0
00	366	Picture	t4;5	t4;5			3756179	0	1	8105	1	0	8000	other	0
00	367	Picture	t9;5	t9;5			3766286	0	1	8105	1	0	8000	other	0
00	368	Picture	t14;2	t14;2			3776392	0	1	8105	1	0	8000	other	0
00	369	Picture	t8;2	t8;2			3786499	0	1	8105	1	0	8000	other	0
00	370	Picture	t6;2	t6;2			3796605	0	1	8105	1	0	8000	other	0
00	371	Picture	t22;8	t22;8			3806711	0	1	8105	1	0	8000	other	0
00	372	Picture	t2;8	t2;8			3816818	0	1	8105	1	0	8000	other	0
00	373	Picture	t16;8	t16;8			3826924	0	1	8105	1	0	8000	other	0
00	374	Picture	t13;6	t13;6			3837031	0	1	8105	1	0	8000	other	0
00	375	Picture	t12;6	t12;6			3847137	0	1	8105	1	0	8000	other	0
00	376	Picture	t3;6	t3;6			3857244	0	1	8105	1	0	8000	other	0
00	377	Picture	t20;4	t20;4			3867350	0	1	8105	1	0	8000	other	0
00	378	Picture	t15;4	t15;4			3877456	0	1	8105	1	0	8000	other	0
00	379	Picture	t7;4	t7;4			3887563	0	1	8105	1	0	8000	other	0
00	380	Picture	t24;3	t24;3			3897669	0	1	8105	1	0	8000	other	0
00	381	Picture	t10;3	t10;3			3907776	0	1	8105	1	0	8000	other	0
00	382	Picture	t19;3	t19;3			3917882	0	1	8105	1	0	8000	other	0
00	383	Picture	t11;7	t11;7			3927988	0	1	8105	1	0	8000	other	0
00	384	Picture	t23;7	t23;7			3938095	0	1	8105	1	0	8000	other	0
00	385	Picture	t17;7	t17;7			3948201	0	1	8105	1	0	8000	other	0
00	386	Picture	t22;8	t22;8			3958308	0	1	8105	1	0	8000	other	0
00	387	Picture	t2;8	t2;8			3968414	0	1	8105	1	0	8000	other	0
00	388	Picture	t16;8	t16;8			3978521	0	1	8105	1	0	8000	other	0
00	389	Picture	t13;6	t13;6			3988627	0	1	8105	1	0	8000	other	0
00	390	Picture	t12;6	t12;6			3998733	0	1	8105	1	0	8000	other	0
00	391	Picture	t3;6	t3;6			4008840	0	1	8105	1	0	8000	other	0
00	392	Picture	t20;4	t20;4			4018946	0	1	8105	1	0	8000	other	0
00	393	Picture	t15;4	t15;4			4029053	0	1	8105	1	0	8000	other	0
00	394	Picture	t7;4	t7;4			4039159	0	1	8105	1	0	8000	other	0
00	395	Picture	t24;3	t24;3			4049265	0	1	8105	1	0	8000	other	0
00	396	Picture	t10;3	t10;3			4059372	0	1	8105	1	0	8000	other	0
00	397	Picture	t19;3	t19;3			4069478	0	1	8105	1	0	8000	other	0
00	398	Picture	t1;5	t1;5			4079585	0	1	8105	1	0	8000	other	0
00	399	Picture	t4;5	t4;5			4089691	0	1	8105	1	0	8000	other	0
00	400	Picture	t9;5	t9;5			4099798	0	1	8105	1	0	8000	other	0
00	401	Picture	t14;2	t14;2			4109904	0	1	8105	1	0	8000	other	0
00	402	Picture	t8;2	t8;2			4120010	0	1	8105	1	0	8000	other	0
00	403	Picture	t6;2	t6;2			4130117	0	1	8105	1	0	8000	other	0
00	404	Picture	t5;1	t5;1			4140223	0	1	8105	1	0	8000	other	0
00	405	Picture	t21;1	t21;1			4150330	0	1	8105	1	0	8000	other	0
00	406	Picture	t18;1	t18;1			4160436	0	1	8105	1	0	8000	other	0
00	407	Picture	t11;7	t11;7			4170542	0	1	8105	1	0	8000	other	0
00	408	Picture	t23;7	t23;7			4180649	0	1	8105	1	0	8000	other	0
00	409	Picture	t17;7	t17;7			4190755	0	1	8105	1	0	8000	other	0
00	410	Picture	t22;8	t22;8			4200862	0	1	8105	1	0	8000	other	0
00	411	Picture	t2;8	t2;8			4210968	0	1	8105	1	0	8000	other	0
00	412	Picture	t16;8	t16;8			4221075	0	1	8105	1	0	8000	other	0
00	413	Picture	t20;4	t20;4			4231181	0	1	8105	1	0	8000	other	0
00	414	Picture	t15;4	t15;4			4241287	0	1	8105	1	0	8000	other	0
00	415	Picture	t7;4	t7;4			4251394	0	1	8105	1	0	8000	other	0
00	416	Picture	t1;5	t1;5			4261500	0	1	8105	1	0	8000	other	0
00	417	Picture	t4;5	t4;5			4271607	0	1	8105	1	0	8000	other	0
00	418	Picture	t9;5	t9;5			4281713	0	1	8105	1	0	8000	other	0
00	419	Picture	t14;2	t14;2			4291820	0	1	8105	1	0	8000	other	0
00	420	Picture	t8;2	t8;2			4301926	0	1	8105	1	0	8000	other	0
00	421	Picture	t6;2	t6;2			4312032	0	1	8105	1	0	8000	other	0
00	422	Picture	t11;7	t11;7			4322139	0	1	8105	1	0	8000	other	0
00	423	Picture	t23;7	t23;7			4332245	0	1	8105	1	0	8000	other	0
00	424	Picture	t17;7	t17;7			4342352	0	1	8105	1	0	8000	other	0
00	425	Picture	t13;6	t13;6			4352458	0	1	8105	1	0	8000	other	0
00	426	Picture	t12;6	t12;6			4362564	0	1	8105	1	0	8000	other	0
00	427	Picture	t3;6	t3;6			4372671	0	1	8105	1	0	8000	other	0
00	428	Picture	t5;1	t5;1			4382777	0	1	8105	1	0	8000	other	0
00	429	Picture	t21;1	t21;1			4392884	0	1	8105	1	0	8000	other	0
00	430	Picture	t18;1	t18;1			4402990	0	1	8105	1	0	8000	other	0
00	431	Picture	t24;3	t24;3			4413097	0	1	8105	1	0	8000	other	0
00	432	Picture	t10;3	t10;3			4423203	0	1	8105	1	0	8000	other	0
00	433	Picture	t19;3	t19;3			4433309	0	1	8105	1	0	8000	other	0
00	434	Picture	t11;7	t11;7			4443416	0	1	8105	1	0	8000	other	0
00	435	Picture	t23;7	t23;7			4453522	0	1	8105	1	0	8000	other	0
00	436	Picture	t17;7	t17;7			4463629	0	1	8105	1	0	8000	other	0
00	437	Picture	t1;5	t1;5			4473735	0	1	8105	1	0	8000	other	0
00	438	Picture	t4;5	t4;5			4483841	0	1	8105	1	0	8000	other	0
00	439	Picture	t9;5	t9;5			4493948	0	1	8105	1	0	8000	other	0
00	440	Picture	t22;8	t22;8			4504054	0	1	8105	1	0	8000	other	0
00	441	Picture	t2;8	t2;8			4514161	0	1	8105	1	0	8000	other	0
00	442	Picture	t16;8	t16;8			4524267	0	1	8105	1	0	8000	other	0
00	443	Picture	t13;6	t13;6			4534374	0	1	8105	1	0	8000	other	0
00	444	Picture	t12;6	t12;6			4544480	0	1	8105	1	0	8000	other	0
00	445	Picture	t3;6	t3;6			4554586	0	1	8105	1	0	8000	other	0
00	446	Picture	t24;3	t24;3			4564693	0	1	8105	1	0	8000	other	0
00	447	Picture	t10;3	t10;3			4574799	0	1	8105	1	0	8000	other	0
00	448	Picture	t19;3	t19;3			4584906	0	1	8105	1	0	8000	other	0
00	449	Picture	t5;1	t5;1			4595012	0	1	8105	1	0	8000	other	0
00	450	Picture	t21;1	t21;1			4605118	0	1	8105	1	0	8000	other	0
00	451	Picture	t18;1	t18;1			4615225	0	1	8105	1	0	8000	other	0
00	452	Picture	t14;2	t14;2			4625331	0	1	8105	1	0	8000	other	0
00	453	Picture	t8;2	t8;2			4635438	0	1	8105	1	0	8000	other	0
00	454	Picture	t6;2	t6;2			4645544	0	1	8105	1	0	8000	other	0
00	455	Picture	t20;4	t20;4			4655651	0	1	8105	1	0	8000	other	0
00	456	Picture	t15;4	t15;4			4665757	0	1	8105	1	0	8000	other	0
00	457	Picture	t7;4	t7;4			4675863	0	1	8105	1	0	8000	other	0
00	458	Picture	t14;2	t14;2			4685970	0	1	8105	1	0	8000	other	0
00	459	Picture	t8;2	t8;2			4696076	0	1	8106	2	0	8000	other	0
00	460	Picture	t6;2	t6;2			4706183	0	1	8105	1	0	8000	other	0
00	461	Picture	t11;7	t11;7			4716289	0	1	8105	1	0	8000	other	0
00	462	Picture	t23;7	t23;7			4726396	0	1	8105	1	0	8000	other	0
00	463	Picture	t17;7	t17;7			4736502	0	1	8105	1	0	8000	other	0
00	464	Picture	t24;3	t24;3			4746608	0	1	8105	1	0	8000	other	0
00	465	Picture	t10;3	t10;3			4756715	0	1	8105	1	0	8000	other	0
00	466	Picture	t19;3	t19;3			4766821	0	1	8105	1	0	8000	other	0
00	467	Picture	t22;8	t22;8			4776928	0	1	8105	1	0	8000	other	0
00	468	Picture	t2;8	t2;8			4787034	0	1	8105	1	0	8000	other	0
00	469	Picture	t16;8	t16;8			4797140	0	1	8105	1	0	8000	other	0
00	470	Picture	t20;4	t20;4			4807247	0	1	8105	1	0	8000	other	0
00	471	Picture	t15;4	t15;4			4817353	0	1	8105	1	0	8000	other	0
00	472	Picture	t7;4	t7;4			4827460	0	1	8105	1	0	8000	other	0
00	473	Picture	t13;6	t13;6			4837565	0	2	8106	2	0	8000	other	0
00	474	Picture	t12;6	t12;6			4847673	0	1	8105	1	0	8000	other	0
00	475	Picture	t3;6	t3;6			4857779	0	1	8105	1	0	8000	other	0
00	476	Picture	t1;5	t1;5			4867885	0	1	8105	1	0	8000	other	0
00	477	Picture	t4;5	t4;5			4877992	0	1	8105	1	0	8000	other	0
00	478	Picture	t9;5	t9;5			4888098	0	1	8105	1	0	8000	other	0
00	479	Picture	t5;1	t5;1			4898205	0	1	8105	1	0	8000	other	0
00	480	Picture	t21;1	t21;1			4908311	0	1	8105	1	0	8000	other	0
00	481	Picture	t18;1	t18;1			4918417	0	1	8105	1	0	8000	other	0
00	482	Picture	t24;3	t24;3			4928524	0	1	8105	1	0	8000	other	0
00	483	Picture	t10;3	t10;3			4938630	0	1	8105	1	0	8000	other	0
00	484	Picture	t19;3	t19;3			4948737	0	1	8105	1	0	8000	other	0
00	485	Picture	t14;2	t14;2			4958843	0	1	8105	1	0	8000	other	0
00	486	Picture	t8;2	t8;2			4968950	0	1	8105	1	0	8000	other	0
00	487	Picture	t6;2	t6;2			4979056	0	1	8105	1	0	8000	other	0
00	488	Picture	t13;6	t13;6			4989162	0	1	8105	1	0	8000	other	0
00	489	Picture	t12;6	t12;6			4999269	0	1	8105	1	0	8000	other	0
00	490	Picture	t3;6	t3;6			5009375	0	1	8105	1	0	8000	other	0
00	491	Picture	t20;4	t20;4			5019482	0	1	8105	1	0	8000	other	0
00	492	Picture	t15;4	t15;4			5029588	0	1	8105	1	0	8000	other	0
00	493	Picture	t7;4	t7;4			5039694	0	1	8105	1	0	8000	other	0
00	494	Picture	t1;5	t1;5			5049801	0	1	8105	1	0	8000	other	0
00	495	Picture	t4;5	t4;5			5059907	0	1	8105	1	0	8000	other	0
00	496	Picture	t9;5	t9;5			5070014	0	1	8105	1	0	8000	other	0
00	497	Picture	t22;8	t22;8			5080120	0	1	8105	1	0	8000	other	0
00	498	Picture	t2;8	t2;8			5090226	0	1	8105	1	0	8000	other	0
00	499	Picture	t16;8	t16;8			5100333	0	1	8105	1	0	8000	other	0
00	500	Picture	t11;7	t11;7			5110439	0	1	8105	2	0	8000	other	0
00	501	Picture	t23;7	t23;7			5120546	0	1	8105	1	0	8000	other	0
00	502	Picture	t17;7	t17;7			5130652	0	1	8105	1	0	8000	other	0
00	503	Picture	t5;1	t5;1			5140759	0	1	8105	1	0	8000	other	0
00	504	Picture	t21;1	t21;1			5150865	0	1	8105	1	0	8000	other	0
00	505	Picture	t18;1	t18;1			5160972	0	1	8105	1	0	8000	other	0
00	506	Picture	t11;7	t11;7			5171078	0	1	8105	1	0	8000	other	0
00	507	Picture	t23;7	t23;7			5181184	0	1	8105	1	0	8000	other	0
00	508	Picture	t17;7	t17;7			5191291	0	1	8105	1	0	8000	other	0
00	509	Picture	t20;4	t20;4			5201397	0	1	8105	1	0	8000	other	0
00	510	Picture	t15;4	t15;4			5211504	0	1	8105	1	0	8000	other	0
00	511	Picture	t7;4	t7;4			5221610	0	1	8105	1	0	8000	other	0
00	512	Picture	t1;5	t1;5			5231716	0	1	8105	1	0	8000	other	0
00	513	Picture	t4;5	t4;5			5241823	0	1	8105	1	0	8000	other	0
00	514	Picture	t9;5	t9;5			5251929	0	1	8105	1	0	8000	other	0
00	515	Picture	t14;2	t14;2			5262036	0	1	8105	1	0	8000	other	0
00	516	Picture	t8;2	t8;2			5272142	0	1	8105	1	0	8000	other	0
00	517	Picture	t6;2	t6;2			5282248	0	1	8105	1	0	8000	other	0
00	518	Picture	t13;6	t13;6			5292355	0	1	8105	1	0	8000	other	0
00	519	Picture	t12;6	t12;6			5302461	0	1	8105	1	0	8000	other	0
00	520	Picture	t3;6	t3;6			5312568	0	1	8105	1	0	8000	other	0
00	521	Picture	t24;3	t24;3			5322674	0	1	8105	1	0	8000	other	0
00	522	Picture	t10;3	t10;3			5332781	0	1	8105	1	0	8000	other	0
00	523	Picture	t19;3	t19;3			5342887	0	1	8105	1	0	8000	other	0
00	524	Picture	t5;1	t5;1			5352993	0	1	8105	1	0	8000	other	0
00	525	Picture	t21;1	t21;1			5363100	0	1	8105	1	0	8000	other	0
00	526	Picture	t18;1	t18;1			5373206	0	1	8105	1	0	8000	other	0
00	527	Picture	t22;8	t22;8			5383313	0	1	8105	1	0	8000	other	0
00	528	Picture	t2;8	t2;8			5393419	0	1	8105	1	0	8000	other	0
00	529	Picture	t16;8	t16;8			5403526	0	1	8105	1	0	8000	other	0
00	530	Picture	t1;5	t1;5			5413632	0	1	8105	1	0	8000	other	0
00	531	Picture	t4;5	t4;5			5423738	0	1	8105	1	0	8000	other	0
00	532	Picture	t9;5	t9;5			5433845	0	1	8105	1	0	8000	other	0
00	533	Picture	t24;3	t24;3			5443951	0	1	8105	1	0	8000	other	0
00	534	Picture	t10;3	t10;3			5454058	0	1	8105	1	0	8000	other	0
00	535	Picture	t19;3	t19;3			5464164	0	1	8105	1	0	8000	other	0
00	536	Picture	t5;1	t5;1			5474271	0	1	8105	1	0	8000	other	0
00	537	Picture	t21;1	t21;1			5484377	0	1	8105	1	0	8000	other	0
00	538	Picture	t18;1	t18;1			5494483	0	1	8105	1	0	8000	other	0
00	539	Picture	t13;6	t13;6			5504590	0	1	8105	1	0	8000	other	0
00	540	Picture	t12;6	t12;6			5514696	0	1	8105	1	0	8000	other	0
00	541	Picture	t3;6	t3;6			5524803	0	1	8105	1	0	8000	other	0
00	542	Picture	t11;7	t11;7			5534909	0	1	8105	1	0	8000	other	0
00	543	Picture	t23;7	t23;7			5545015	0	1	8105	1	0	8000	other	0
00	544	Picture	t17;7	t17;7			5555122	0	1	8105	1	0	8000	other	0
00	545	Picture	t20;4	t20;4			5565228	0	1	8105	1	0	8000	other	0
00	546	Picture	t15;4	t15;4			5575335	0	1	8105	1	0	8000	other	0
00	547	Picture	t7;4	t7;4			5585441	0	1	8105	1	0	8000	other	0
00	548	Picture	t22;8	t22;8			5595548	0	1	8105	1	0	8000	other	0
00	549	Picture	t2;8	t2;8			5605654	0	1	8105	1	0	8000	other	0
00	550	Picture	t16;8	t16;8			5615760	0	1	8105	1	0	8000	other	0
00	551	Picture	t14;2	t14;2			5625867	0	1	8105	1	0	8000	other	0
00	552	Picture	t8;2	t8;2			5635973	0	1	8105	1	0	8000	other	0
00	553	Picture	t6;2	t6;2			5646080	0	1	8105	1	0	8000	other	0
00	554	Picture	t13;6	t13;6			5656186	0	1	8105	1	0	8000	other	0
00	555	Picture	t12;6	t12;6			5666292	0	1	8105	1	0	8000	other	0
00	556	Picture	t3;6	t3;6			5676399	0	1	8105	1	0	8000	other	0
00	557	Picture	t11;7	t11;7			5686505	0	1	8105	1	0	8000	other	0
00	558	Picture	t23;7	t23;7			5696612	0	1	8105	1	0	8000	other	0
00	559	Picture	t17;7	t17;7			5706718	0	1	8105	1	0	8000	other	0
00	560	Picture	t24;3	t24;3			5716825	0	1	8105	1	0	8000	other	0
00	561	Picture	t10;3	t10;3			5726931	0	1	8105	1	0	8000	other	0
00	562	Picture	t19;3	t19;3			5737037	0	1	8105	1	0	8000	other	0
00	563	Picture	t1;5	t1;5			5747144	0	1	8105	1	0	8000	other	0
00	564	Picture	t4;5	t4;5			5757250	0	1	8105	1	0	8000	other	0
00	565	Picture	t9;5	t9;5			5767357	0	1	8105	1	0	8000	other	0
00	566	Picture	t22;8	t22;8			5777463	0	1	8105	1	0	8000	other	0
00	567	Picture	t2;8	t2;8			5787569	0	1	8105	1	0	8000	other	0
00	568	Picture	t16;8	t16;8			5797676	0	1	8105	1	0	8000	other	0
00	569	Picture	t5;1	t5;1			5807782	0	1	8105	1	0	8000	other	0
00	570	Picture	t21;1	t21;1			5817889	0	1	8105	1	0	8000	other	0
00	571	Picture	t18;1	t18;1			5827995	0	1	8105	1	0	8000	other	0
00	572	Picture	t20;4	t20;4			5838102	0	1	8105	1	0	8000	other	0
00	573	Picture	t15;4	t15;4			5848208	0	1	8105	1	0	8000	other	0
00	574	Picture	t7;4	t7;4			5858314	0	1	8105	1	0	8000	other	0
00	575	Picture	t14;2	t14;2			5868421	0	1	8105	1	0	8000	other	0
00	576	Picture	t8;2	t8;2			5878527	0	1	8105	1	0	8000	other	0
00	577	Picture	t6;2	t6;2			5888634	0	1	8105	1	0	8000	other	0
00	578	Picture	break	break			5898740	0	1	91058	1	0	next	other	0
00	578	Response	3				5989651	90911	0
00	579	Picture	inst3	inst3			5989798	0	1	128281	1	0	next	other	0
00	579	Response	4				6117969	128171	0
00	580	Picture	inst3	inst3			6118079	0	1	268571	1	0	next	other	0
00	580	Response	4				6386526	268446	0
00	581	Picture	t20;4;1	t20;4;1			6386650	0	1	8105	1	0	8000	other	0
00	582	Picture	t15;4;1	t15;4;1			6396756	0	1	8105	1	0	8000	other	0
00	583	Picture	t7;4;1	t7;4;1			6406863	0	1	8105	1	0	8000	other	0
00	584	Picture	pause	pause			6416969	0	1	10106	1	0	next	other	0
00	585	Picture	t5;1;2	t5;1;2			6427076	0	1	8105	1	0	8000	other	0
00	586	Picture	t8;1;2	t8;1;2			6437182	0	1	8105	1	0	8000	other	0
00	587	Picture	t19;1;2	t19;1;2			6447288	0	1	8105	1	0	8000	other	0
00	588	Picture	pause	pause			6457395	0	1	10106	1	0	next	other	0
00	589	Picture	question	question			6467501	0	1	19012	1	0	next	other	0
00	589	Response	2				6486444	18943	0
00	590	Picture	t22;8;1	t22;8;1			6486513	0	1	8105	1	0	8000	other	0
00	591	Picture	t2;8;1	t2;8;1			6496620	0	1	8105	1	0	8000	other	0
00	592	Picture	t16;8;1	t16;8;1			6506726	0	1	8105	1	0	8000	other	0
00	593	Picture	pause	pause			6516833	0	1	10106	1	0	next	other	0
00	594	Picture	t11;7;2	t11;7;2			6526939	0	1	8105	1	0	8000	other	0
00	595	Picture	t2;7;2	t2;7;2			6537045	0	1	8105	1	0	8000	other	0
00	596	Picture	t9;7;2	t9;7;2			6547152	0	1	8105	1	0	8000	other	0
00	597	Picture	pause	pause			6557258	0	1	10106	1	0	next	other	0
00	598	Picture	question	question			6567365	0	1	4503	1	0	next	other	0
00	598	Response	1				6571803	4438	0
00	599	Picture	t11;7;2	t11;7;2			6571868	0	1	8105	1	0	8000	other	0
00	600	Picture	t2;7;2	t2;7;2			6581974	0	1	8105	1	0	8000	other	0
00	601	Picture	t9;7;2	t9;7;2			6592080	0	1	8105	1	0	8000	other	0
00	602	Picture	pause	pause			6602187	0	1	10106	1	0	next	other	0
00	603	Picture	t13;6;1	t13;6;1			6612293	0	1	8105	1	0	8000	other	0
00	604	Picture	t12;6;1	t12;6;1			6622400	0	1	8105	1	0	8000	other	0
00	605	Picture	t3;6;1	t3;6;1			6632506	0	1	8105	1	0	8000	other	0
00	606	Picture	pause	pause			6642613	0	1	10106	1	0	next	other	0
00	606	Response	1				6645882	3270	0
00	607	Picture	question	question			6652719	0	1	14809	2	0	next	other	0
00	607	Response	1				6667402	14683	0
00	608	Picture	t14;2;1	t14;2;1			6667528	0	1	8105	2	0	8000	other	0
00	609	Picture	t8;2;1	t8;2;1			6677635	0	1	8105	1	0	8000	other	0
00	610	Picture	t6;2;1	t6;2;1			6687741	0	1	8105	1	0	8000	other	0
00	611	Picture	pause	pause			6697848	0	1	10106	1	0	next	other	0
00	612	Picture	t14;2;2	t14;2;2			6707954	0	1	8105	1	0	8000	other	0
00	613	Picture	t10;2;2	t10;2;2			6718060	0	1	8105	1	0	8000	other	0
00	614	Picture	t7;2;2	t7;2;2			6728167	0	1	8105	1	0	8000	other	0
00	615	Picture	pause	pause			6738273	0	1	10106	1	0	next	other	0
00	615	Response	2				6739481	1207	0
00	616	Picture	question	question			6748380	0	1	32220	1	0	next	other	0
00	616	Response	2				6780521	32141	0
00	617	Picture	t13;6;1	t13;6;1			6780600	0	1	8105	1	0	8000	other	0
00	618	Picture	t12;6;1	t12;6;1			6790707	0	1	8105	1	0	8000	other	0
00	619	Picture	t3;6;1	t3;6;1			6800813	0	1	8105	1	0	8000	other	0
00	620	Picture	pause	pause			6810919	0	1	10106	1	0	next	other	0
00	621	Picture	t1;5;2	t1;5;2			6821026	0	1	8105	1	0	8000	other	0
00	622	Picture	t12;5;2	t12;5;2			6831132	0	1	8105	1	0	8000	other	0
00	623	Picture	t17;5;2	t17;5;2			6841239	0	1	8105	1	0	8000	other	0
00	624	Picture	pause	pause			6851345	0	1	10106	1	0	next	other	0
00	625	Picture	question	question			6861451	0	1	8405	1	0	next	other	0
00	625	Response	1				6869799	8348	0
00	626	Picture	t13;6;1	t13;6;1			6869857	0	1	8105	1	0	8000	other	0
00	627	Picture	t12;6;1	t12;6;1			6879963	0	1	8105	1	0	8000	other	0
00	628	Picture	t3;6;1	t3;6;1			6890070	0	1	8105	1	0	8000	other	0
00	629	Picture	pause	pause			6900176	0	1	10106	1	0	next	other	0
00	630	Picture	t22;8;2	t22;8;2			6910282	0	1	8105	1	0	8000	other	0
00	631	Picture	t4;8;2	t4;8;2			6920389	0	1	8105	1	0	8000	other	0
00	632	Picture	t3;8;2	t3;8;2			6930495	0	1	8105	1	0	8000	other	0
00	633	Picture	pause	pause			6940602	0	1	10106	1	0	next	other	0
00	634	Picture	question	question			6950708	0	1	5904	1	0	next	other	0
00	634	Response	2				6956519	5811	0
00	635	Picture	t14;2;2	t14;2;2			6956612	0	1	8105	1	0	8000	other	0
00	636	Picture	t10;2;2	t10;2;2			6966718	0	1	8105	1	0	8000	other	0
00	637	Picture	t7;2;2	t7;2;2			6976825	0	1	8105	1	0	8000	other	0
00	638	Picture	pause	pause			6986931	0	1	10106	1	0	next	other	0
00	639	Picture	t24;3;1	t24;3;1			6997038	0	1	8105	1	0	8000	other	0
00	640	Picture	t10;3;1	t10;3;1			7007144	0	1	8105	1	0	8000	other	0
00	641	Picture	t19;3;1	t19;3;1			7017250	0	1	8105	1	0	8000	other	0
00	642	Picture	pause	pause			7027357	0	1	10106	1	0	next	other	0
00	642	Response	2				7029637	2280	0
00	643	Picture	question	question			7037463	0	1	2602	1	0	next	other	0
00	643	Response	2				7040037	2574	0
00	644	Picture	t13;6;2	t13;6;2			7040065	0	1	8105	1	0	8000	other	0
00	645	Picture	t23;6;2	t23;6;2			7050171	0	1	8105	1	0	8000	other	0
00	646	Picture	t16;6;2	t16;6;2			7060278	0	1	8105	1	0	8000	other	0
00	647	Picture	pause	pause			7070384	0	1	10106	1	0	next	other	0
00	648	Picture	t13;6;1	t13;6;1			7080491	0	1	8105	1	0	8000	other	0
00	649	Picture	t12;6;1	t12;6;1			7090597	0	1	8105	2	0	8000	other	0
00	650	Picture	t3;6;1	t3;6;1			7100703	0	1	8105	1	0	8000	other	0
00	651	Picture	pause	pause			7110810	0	1	10106	1	0	next	other	0
00	652	Picture	question	question			7120916	0	1	3102	1	0	next	other	0
00	652	Response	1				7123956	3040	0
00	653	Picture	t20;4;2	t20;4;2			7124018	0	1	8105	1	0	8000	other	0
00	654	Picture	t21;4;2	t21;4;2			7134125	0	1	8105	1	0	8000	other	0
00	655	Picture	t6;4;2	t6;4;2			7144231	0	1	8105	1	0	8000	other	0
00	656	Picture	pause	pause			7154338	0	1	10106	1	0	next	other	0
00	657	Picture	t24;3;1	t24;3;1			7164444	0	1	8105	1	0	8000	other	0
00	658	Picture	t10;3;1	t10;3;1			7174550	0	1	8105	1	0	8000	other	0
00	659	Picture	t19;3;1	t19;3;1			7184657	0	1	8105	1	0	8000	other	0
00	660	Picture	pause	pause			7194763	0	1	10106	1	0	next	other	0
00	661	Picture	question	question			7204870	0	1	8605	1	0	next	other	0
00	661	Response	2				7213395	8526	0
00	662	Picture	t1;5;1	t1;5;1			7213475	0	1	8105	1	0	8000	other	0
00	663	Picture	t4;5;1	t4;5;1			7223582	0	1	8105	1	0	8000	other	0
00	664	Picture	t9;5;1	t9;5;1			7233688	0	1	8105	1	0	8000	other	0
00	665	Picture	pause	pause			7243794	0	1	10106	1	0	next	other	0
00	666	Picture	t11;7;2	t11;7;2			7253901	0	1	8105	1	0	8000	other	0
00	667	Picture	t2;7;2	t2;7;2			7264007	0	1	8105	1	0	8000	other	0
00	668	Picture	t9;7;2	t9;7;2			7274114	0	1	8105	1	0	8000	other	0
00	669	Picture	pause	pause			7284220	0	1	10106	1	0	next	other	0
00	670	Picture	question	question			7294326	0	1	4403	1	0	next	other	0
00	670	Response	1				7298674	4348	0
00	671	Picture	t5;1;1	t5;1;1			7298729	0	1	8105	1	0	8000	other	0
00	672	Picture	t21;1;1	t21;1;1			7308836	0	1	8105	1	0	8000	other	0
00	673	Picture	t18;1;1	t18;1;1			7318942	0	1	8105	1	0	8000	other	0
00	674	Picture	pause	pause			7329048	0	1	10106	1	0	next	other	0
00	675	Picture	t20;4;2	t20;4;2			7339155	0	1	8105	1	0	8000	other	0
00	676	Picture	t21;4;2	t21;4;2			7349261	0	1	8105	1	0	8000	other	0
00	677	Picture	t6;4;2	t6;4;2			7359368	0	1	8105	1	0	8000	other	0
00	678	Picture	pause	pause			7369474	0	1	10106	1	0	next	other	0
